source_table,row_id,subject,english,thai,matt_status,matt_correction
quiz_questions,dcf5a322-4a7f-4800-af37-55998285637b,Animals,A ___ swings from tree to tree,___ โหนจากต้นไม้ต้นหนึ่งไปอีกต้น,,
quiz_questions,f3ba70c6-0ad9-43ed-ae15-0f280e051f41,Animals,A ___ has black and white stripes,___ มีลายขาวดำ,,
quiz_questions,f560d2d5-b638-4d72-8542-ad2885b9d321,Animals,"The ___ says ""moo"" and gives us milk.","___ ร้อง ""มอ"" และให้นมเรา",,
quiz_questions,f93668c6-249a-48ec-9aa2-fa02bbcd1db2,Animals,A ___ flies from flower to flower.,___ บินจากดอกไม้ดอกหนึ่งไปอีกดอกหนึ่ง,,
quiz_questions,fb2b267b-5952-4ab7-a84e-60a9789a0013,Animals,A ___ has long ears and loves carrots,___ มีหูยาวและชอบแครอท,,
quiz_questions,013ddef2-ebf9-4f38-a3c5-75f359fac686,Hobbies,The team ___ football and won the match!,ทีม ___ ฟุตบอลและชนะการแข่งขัน!,,
quiz_questions,016d639f-835b-4ef2-8975-ee0b27ce1951,Hobbies,___ means planting and watering plants.,___ คือการปลูกและรดน้ำต้นไม้,,
quiz_questions,06906bd1-cf69-4ec5-88a8-82f01af30615,Hobbies,My hobby is ___ songs.,งานอดิเรกของฉันคือ ___ เพลง,,
quiz_questions,10b89965-d1b4-4ec9-9f0a-959b9e98f199,Hobbies,My hobby is ___ yummy food.,งานอดิเรกของฉันคือ ___ อาหารอร่อยๆ,,
quiz_questions,1ad2ef69-a696-40aa-99b1-375c33c6b995,Hobbies,The children ___ in the pool after school.,เด็กๆ ___ ในสระน้ำหลังเลิกเรียน,,
quiz_questions,1d28dd14-76b0-43f7-9712-f8fb03396ba3,Hobbies,I ___ a storybook from the library yesterday.,ฉัน ___ หนังสือนิทานจากห้องสมุดเมื่อวาน,,
quiz_questions,2272e490-5f4f-44fc-a581-2eb0c0505d34,Hobbies,The artist ___ a lovely sunset with oil colors.,ศิลปิน ___ พระอาทิตย์ตกสวยๆ ด้วยสีน้ำมัน,,
quiz_questions,29e1718e-8fad-47b4-bad2-448bec9ef0b8,Hobbies,My hobby is ___ — I kick the ball!,งานอดิเรกของฉันคือ ___ — ฉันเตะบอล!,,
quiz_questions,2e788214-8528-4ff2-8068-d70f911a7a1c,Hobbies,She is ___ dinner with a big pot.,เธอกำลัง ___ มื้อเย็นด้วยหม้อใบใหญ่,,
quiz_questions,31ecd771-7295-464f-b0a8-d412d740d41c,Hobbies,We love ___ at the party.,เราชอบ ___ ที่งานปาร์ตี้,,
quiz_questions,35797c92-e5ae-4c96-8d02-305b7f2a1f4f,Hobbies,He scores a goal when ___.,เขายิงประตูได้ตอน ___,,
quiz_questions,38a1a2c6-6acb-40fd-a912-02ab2a3ce967,Hobbies,I wear goggles when I go ___.,ฉันใส่แว่นตาว่ายน้ำเวลาไป ___,,
quiz_questions,3cc9bb1c-416c-4ad6-9d08-abdd63c48ae0,Hobbies,My hobby is ___ books.,งานอดิเรกของฉันคือ ___ หนังสือ,,
quiz_questions,3e44ff8b-b6e5-4a59-8840-e4166c4e8bcc,Hobbies,My brother ___ beautiful pictures with crayons.,พี่ชาย ___ รูปสวยๆ ด้วยสีเทียน,,
quiz_questions,3e8f6a9c-71ef-4985-ab2c-e1b859055caf,Hobbies,The band is ___ on stage.,วงดนตรีกำลัง ___ บนเวที,,
quiz_questions,41d613e0-d490-4b56-8448-0e80d53fe948,Hobbies,My sister ___ a pretty flower with colored pencils.,น้องสาว ___ ดอกไม้สวยด้วยดินสอสี,,
quiz_questions,427430b0-5181-40b2-a6ec-3d59c6749daf,Hobbies,Tom likes to ___ music on his guitar.,ทอมชอบ ___ เพลงด้วยกีตาร์ของเขา,,
quiz_questions,4314ea8e-88b4-43cd-abc3-981929b06473,Hobbies,I water my plants when I go ___.,ฉันรดน้ำต้นไม้เวลาไป ___,,
quiz_questions,45ab1c96-baec-4927-9b49-4bd7ef38b9c9,Hobbies,He is ___ a cat with his pencil.,เขากำลัง ___ รูปแมวด้วยดินสอ,,
quiz_questions,474fc32e-cc02-4bc8-9650-3353e51f1d08,Hobbies,The artist loves ___ with red and blue paint.,ศิลปินชอบ ___ ด้วยสีแดงและสีน้ำเงิน,,
quiz_questions,4a3a34c2-ba55-4fe0-bb17-af99b382dfb6,Hobbies,Grandma loves to ___ and grow beautiful roses.,คุณยายชอบ ___ และปลูกกุหลาบสวยๆ,,
quiz_questions,4be0e3bd-94db-4c1a-ad52-ca376b4a3491,Hobbies,I like ___ pictures with my pencil.,ฉันชอบ ___ รูปด้วยดินสอ,,
quiz_questions,56998da0-8ba1-463c-a3e8-d895bbfee45b,Hobbies,I like to ___ in the pool in summer.,ฉันชอบ ___ ในสระน้ำช่วงหน้าร้อน,,
quiz_questions,6592be27-cb68-43aa-b082-64880cb4d3c0,Hobbies,___ makes my body move to the beat.,___ ทำให้ร่างกายขยับตามจังหวะ,,
quiz_questions,6779e9aa-f605-4bbf-97aa-32d5aeeba239,Hobbies,My hobby is ___ — I grow flowers.,งานอดิเรกของฉันคือ ___ — ฉันปลูกดอกไม้,,
quiz_questions,67d844c9-7e63-4ff8-8417-56deffe030f8,Hobbies,___ needs a ball and two goals.,___ ต้องใช้ลูกบอลและประตูสองฝั่ง,,
quiz_questions,6cff1bfc-f888-4c93-ab14-51ca6d499e8b,Hobbies,___ with drums is loud and fun!,___ ด้วยกลองเสียงดังและสนุก!,,
quiz_questions,6daf8252-2ee5-4506-8b97-efaf346ecf27,Hobbies,___ in the sea is fun on hot days.,___ ในทะเลสนุกมากในวันที่อากาศร้อน,,
quiz_questions,7dc8f22b-4e81-4756-bd78-3bbdede0dedd,Hobbies,We like to ___ when we hear fun music.,เราชอบ ___ เมื่อได้ยินเพลงสนุกๆ,,
quiz_questions,80d4ec9b-ac0f-49e8-9148-e46c7edaca83,Hobbies,She loves ___ on her guitar.,เธอชอบ ___ ด้วยกีตาร์ของเธอ,,
quiz_questions,8308e443-e440-468f-9e5b-aeca54db3738,Hobbies,Grandpa loves ___ in his vegetable garden.,คุณปู่ชอบ ___ ในสวนผักของท่าน,,
quiz_questions,88ebb16a-b9ca-414b-974b-ab5f9751700c,Hobbies,My mom likes to ___ delicious cakes.,แม่ชอบ ___ เค้กอร่อยๆ,,
quiz_questions,908f6b63-9f53-42e6-80cc-f460573c8cfc,Hobbies,We ___ together at the dance class every Tuesday.,เรา ___ ด้วยกันที่คลาสเต้นทุกวันอังคาร,,
quiz_questions,92001316-48a1-4e7d-a280-b4d5f703d4f3,Hobbies,I love to ___ books before bedtime.,ฉันชอบ ___ หนังสือก่อนนอน,,
quiz_questions,921649c0-1cd6-443f-a3ff-f5cf7ce213ab,Hobbies,She likes to ___ pictures of animals with her pencil.,เธอชอบ ___ รูปสัตว์ด้วยดินสอ,,
quiz_questions,929167d1-a320-4d76-b850-5fdef20ad929,Hobbies,___ with crayons is my favorite hobby.,___ ด้วยสีเทียนคืองานอดิเรกโปรดของฉัน,,
quiz_questions,99691d45-d755-40cc-911c-2db2f91ee28d,Hobbies,___ shapes and animals on paper is my hobby.,___ รูปทรงและสัตว์บนกระดาษคืองานอดิเรกของฉัน,,
quiz_questions,9c454ce8-7034-46a6-924a-df9c857cbef4,Hobbies,My hobby is ___ in the pool.,งานอดิเรกของฉันคือ ___ ในสระ,,
quiz_questions,a4758467-216e-4fa8-b2d9-cb436751c159,Hobbies,Dad ___ the piano every evening after dinner.,พ่อ ___ เปียโนทุกเย็นหลังอาหาร,,
quiz_questions,a580e74b-e84c-4b89-b6c4-b7acf6fa0ee2,Hobbies,The boys ___ football every Saturday.,เด็กๆ ___ ฟุตบอลทุกวันเสาร์,,
quiz_questions,aec12e44-7056-4549-85e1-b8bcbc61d0d3,Hobbies,She ___ a song for her friends at the party.,เธอ ___ เพลงให้เพื่อนๆ ที่งานปาร์ตี้,,
quiz_questions,b3830c3d-add0-46d2-81e4-f472ced8fc5b,Hobbies,My hobby is ___ — I play the piano.,งานอดิเรกของฉันคือ ___ — ฉันเล่นเปียโน,,
quiz_questions,b4f840f5-f4f1-4f52-8c81-eae119673a7f,Hobbies,Dad loves ___ in the kitchen.,พ่อชอบ ___ ในครัว,,
quiz_questions,bcb95fa3-f727-4400-8994-a9cb24814a49,Hobbies,We love ___ on the field after school.,เราชอบ ___ ในสนามหลังเลิกเรียน,,
quiz_questions,bdef2a8d-cea9-449c-a449-c46aee558959,Hobbies,___ is fun — I finish one book every week!,___ สนุกมาก — ฉันอ่านจบสัปดาห์ละเล่ม!,,
quiz_questions,c0d9d2d6-2725-4618-ade3-63f3609fbb88,Hobbies,My hobby is ___ to music.,งานอดิเรกของฉันคือ ___ ตามเพลง,,
quiz_questions,c158a792-b160-49ce-956f-0e66ca50345b,Hobbies,___ a picture with a brush is fun.,___ รูปด้วยพู่กันสนุกมาก,,
quiz_questions,c9d3bae8-83b3-43f5-811c-59d46b14d631,Hobbies,Maria loves to ___ her favorite songs.,มาเรียชอบ ___ เพลงโปรดของเธอ,,
quiz_questions,caa0a229-9119-450d-a019-c84aa7cc2a45,Hobbies,She ___ a colorful flower in art class.,เธอ ___ ดอกไม้สีสันสดใสในชั่วโมงศิลปะ,,
quiz_questions,cbecf8cb-47a7-4dfb-886a-acc1dacc4b08,Hobbies,I love ___ stories at the library.,ฉันชอบ ___ นิทานที่ห้องสมุด,,
quiz_questions,ccad7220-8a77-4b3b-876b-dd67119647e5,Hobbies,She is ___ and spinning around.,เธอกำลัง ___ และหมุนตัวไปมา,,
quiz_questions,cd7766b6-be9e-4d87-a525-cc0b6cf4b70f,Hobbies,Every morning I ___ in the garden and water the plants.,ทุกเช้าฉัน ___ ในสวนและรดน้ำต้นไม้,,
quiz_questions,d4817767-7741-4a7c-a0b9-29ed446c447d,Hobbies,We are ___ a happy song together.,เรากำลัง ___ เพลงสนุกๆ ด้วยกัน,,
quiz_questions,e5818c8e-1f75-4ecc-ab74-dc25f43fa9a3,Hobbies,He is ___ a beautiful picture with watercolors.,เขากำลัง ___ รูปสวยๆ ด้วยสีน้ำ,,
quiz_questions,e5b86008-a6a7-490b-83af-d2c45f04d6ba,Hobbies,___ is a good exercise in the water.,___ เป็นการออกกำลังกายที่ดีในน้ำ,,
quiz_questions,e5dc0a08-d082-448b-82c5-0eb7108bd52f,Hobbies,___ in the shower is fun!,___ ในห้องอาบน้ำสนุกดี!,,
quiz_questions,eadc1b17-ed2a-4ab2-a0ed-601d10133519,Hobbies,___ soup and rice is fun!,___ ซุปและข้าวสนุกดี!,,
quiz_questions,eb14bbcf-1965-46af-8273-b90440a8cfc8,Hobbies,She loves ___ with her beautiful voice.,เธอชอบ ___ ด้วยเสียงอันไพเราะ,,
quiz_questions,f88b2ab9-71cf-4777-a57e-a0c604bafed1,Hobbies,Quiet please! Grandma is ___ her book.,เงียบหน่อยนะ! คุณยายกำลัง ___ หนังสือ,,
quiz_questions,fa021c8a-4006-493a-8037-a54f05f81b07,Hobbies,I use a brush and colors for ___.,ฉันใช้พู่กันและสีสำหรับ ___,,
quiz_questions,09312d4a-d673-4600-8eab-f10ef0585293,Common Verbs,The funny clown makes us ___.,ตัวตลกตลกทำให้เรา ___,,
quiz_questions,0bfc9c2c-2cc8-40c8-8d5a-bdc03aacfbc3,Common Verbs,I ___ the ball with my hands.,ฉัน ___ ลูกบอลด้วยมือ,,
quiz_questions,0d160655-013e-447b-b223-f88351a04061,Common Verbs,A kangaroo can ___ very high.,จิงโจ้สามารถ ___ ได้สูงมาก,,
quiz_questions,0debdc1c-8aed-4d9f-9018-420bca813eda,Common Verbs,I ___ my name with a pencil.,ฉัน ___ ชื่อด้วยดินสอ,,
quiz_questions,10d4803c-2587-438a-bfe8-d6761a4791cf,Common Verbs,I ___ the ladder to the slide.,ฉัน ___ บันไดขึ้นสไลเดอร์,,
quiz_questions,193cc36d-b2ca-4a4d-9622-f5e99ac91ce6,Common Verbs,I ___ fast in the race.,ฉัน ___ เร็วในการแข่งขัน,,
quiz_questions,22995720-68ad-47c3-9288-56faf65ac8ae,Common Verbs,I ___ water when I am thirsty.,ฉัน ___ น้ำเวลากระหาย,,
quiz_questions,263f7997-5299-4a1a-82cf-93b96d85108e,Common Verbs,We ___ circles and stars with crayons.,เรา ___ วงกลมและดาวด้วยสีเทียน,,
quiz_questions,271613da-7d5e-48b5-8121-6985f4ea1ef4,Common Verbs,We ___ with toys after school.,เรา ___ ของเล่นหลังเลิกเรียน,,
quiz_questions,2c53759a-c7db-42f4-802e-5c9092f5123c,Common Verbs,Use crayons to ___ a picture.,ใช้สีเทียนเพื่อ ___ รูปภาพ,,
quiz_questions,31ffe374-3f36-4f84-ae45-e95e08280bcd,Common Verbs,He can ___ the ball very far.,เขาสามารถ ___ ลูกบอลได้ไกลมาก,,
quiz_questions,326d6857-8b60-4090-9c84-60dbdd35e76d,Common Verbs,I ___ in line and wait.,ฉัน ___ เข้าแถวและรอ,,
quiz_questions,33efa4a0-4cc2-486b-8890-e649d8afcd0e,Common Verbs,We ___ water when we are thirsty.,เรา ___ น้ำเมื่อเรากระหาย,,
quiz_questions,3420d71d-9889-48b3-96fe-3a217a431477,Common Verbs,___ the paper into the trash can.,___ กระดาษลงถังขยะ,,
quiz_questions,357d64c3-60f2-4560-9394-daf216da2d11,Common Verbs,I ___ over the puddle.,ฉัน ___ ข้ามแอ่งน้ำ,,
quiz_questions,3c63f1d5-fc13-4861-a616-20ec23a5ce34,Common Verbs,The joke is funny! We ___.,เรื่องตลกจัง! เรา ___,,
quiz_questions,40b9b3f0-991f-44a2-b1fa-ce33b2593dad,Common Verbs,They love to ___ to music.,พวกเขาชอบ ___ ตามเพลง,,
quiz_questions,4228a41b-eb16-4eaa-b26e-95fa39586d88,Common Verbs,Please ___ up when the teacher comes.,กรุณา ___ ขึ้นเมื่อครูมา,,
quiz_questions,4496fb53-925a-416f-acf3-6c078c157f7d,Common Verbs,The birds ___ in the morning.,นก ___ ตอนเช้า,,
quiz_questions,571afe0d-b1dd-4ced-916d-ea9ea421597d,Common Verbs,We ___ stories in the library.,เรา ___ นิทานในห้องสมุด,,
quiz_questions,59611429-d9f4-4f44-bcc6-bc1e922d68ab,Common Verbs,The cats ___ milk.,แมว ___ นม,,
quiz_questions,5c4b67ae-e3c6-45fa-867d-fdb14e966e99,Common Verbs,We ___ at the funny clown.,เรา ___ ให้กับตัวตลกแสนขำ,,
quiz_questions,69951cb0-4c4d-4081-8800-4fd42aa585f0,Common Verbs,I ___ with my friends at the party.,ฉัน ___ กับเพื่อนๆ ที่งานปาร์ตี้,,
quiz_questions,6ca5a4ef-ff60-4a5e-93d4-99ef3f1fec76,Common Verbs,The baby learns to ___ step by step.,เด็กน้อยหัด ___ ทีละก้าว,,
quiz_questions,6f5751c6-8db0-4feb-b099-055ddd52c312,Common Verbs,We ___ lunch at noon.,เรา ___ อาหารกลางวันตอนเที่ยง,,
quiz_questions,7773cca3-126f-4dd0-a417-287c794591d0,Common Verbs,Babies ___ a lot every day.,เด็กทารก ___ เยอะมากทุกวัน,,
quiz_questions,7cd05b2b-5c8c-488f-99ea-2ca2a2718b9b,Common Verbs,I like to ___ books before bed.,ฉันชอบ ___ หนังสือก่อนนอน,,
quiz_questions,8522a85d-aa20-423d-85d5-30646c33222e,Common Verbs,Children love to ___ with toys.,เด็กๆ ชอบ ___ ของเล่น,,
quiz_questions,88f639b1-d92d-40ff-b527-9ed6c1b81c0d,Common Verbs,Please ___ down on the chair.,กรุณา ___ ลงบนเก้าอี้,,
quiz_questions,8acec481-e528-4ccf-ae3e-ac839904edec,Common Verbs,We ___ to school every morning.,เรา ___ ไปโรงเรียนทุกเช้า,,
quiz_questions,904bcde0-4789-40b1-a166-1fc7cf1b88b2,Common Verbs,I ___ in my bed at night.,ฉัน ___ บนเตียงตอนกลางคืน,,
quiz_questions,953ad4db-cc4d-47ac-9b63-9c6d694740d8,Common Verbs,Monkeys like to ___ trees.,ลิงชอบ ___ ต้นไม้,,
quiz_questions,973b01ea-1888-4c26-80d5-71cce500811a,Common Verbs,Open your hands and ___ the ball!,แบมือแล้ว ___ ลูกบอล!,,
quiz_questions,98d0eb3b-d109-47b9-965e-11323dd332dd,Common Verbs,Frogs ___ up and down.,กบ ___ ขึ้นลง,,
quiz_questions,9ab61884-327f-4a89-854c-f292149db302,Common Verbs,We ___ letters on the paper.,เรา ___ ตัวอักษรบนกระดาษ,,
quiz_questions,a4786bde-5585-4c7b-928b-e61b2e4f748b,Common Verbs,We ___ a song together.,เรา ___ เพลงด้วยกัน,,
quiz_questions,a66e8052-e540-4b76-9fc9-7f79c8805c19,Common Verbs,I ___ a book before bed.,ฉัน ___ หนังสือก่อนนอน,,
quiz_questions,a88f7f97-3e78-44b8-8e67-52bb83a1637a,Common Verbs,We use our legs to ___.,เราใช้ขาเพื่อ ___,,
quiz_questions,ad651f3a-9988-4aeb-8e8f-ef582eb1a986,Common Verbs,The dogs ___ after the ball.,หมา ___ ตามลูกบอล,,
quiz_questions,aec476a4-ed85-4721-a40f-284c22651729,Common Verbs,We ___ to the music.,เรา ___ ตามเพลง,,
quiz_questions,b11e606d-8f2e-494c-83cd-016bc93c3254,Common Verbs,Use a pencil to ___ your name.,ใช้ดินสอเพื่อ ___ ชื่อของคุณ,,
quiz_questions,b6edb009-ecce-4914-ac35-0a4bba470f48,Common Verbs,I ___ my mom clean the house.,ฉัน ___ แม่ทำความสะอาดบ้าน,,
quiz_questions,bf5243c7-0a44-4dcc-8cf3-538390396575,Common Verbs,Good friends ___ each other.,เพื่อนที่ดี ___ กัน,,
quiz_questions,c230dc15-b7a4-47b8-b4bb-239370af50ea,Common Verbs,We ___ our friends when they fall down.,เรา ___ เพื่อนเวลาพวกเขาล้ม,,
quiz_questions,c382a04a-00d5-4655-860b-ccf67c406528,Common Verbs,Please ___ down on your chair.,กรุณา ___ ลงบนเก้าอี้,,
quiz_questions,c496344d-7c33-4b97-9bf0-9e17343eb1da,Common Verbs,Try to ___ the ball with both hands.,พยายาม ___ ลูกบอลด้วยสองมือ,,
quiz_questions,c81852d4-83fd-4f51-9b27-6ee5a254b974,Common Verbs,She likes to ___ happy songs.,เธอชอบ ___ เพลงสนุกๆ,,
quiz_questions,cbf65860-5e44-4856-8350-a1507fd930f1,Common Verbs,I ___ a picture of my family.,ฉัน ___ รูปครอบครัวของฉัน,,
quiz_questions,cc201c6f-194f-4254-b01a-5b1df555a497,Common Verbs,The children ___ games at recess.,เด็กๆ ___ เกมตอนพัก,,
quiz_questions,cf5fc1a2-1de6-4779-9ab9-f644fc813e21,Common Verbs,Monkeys ___ up the trees.,ลิง ___ ขึ้นต้นไม้,,
quiz_questions,d08e3224-f42e-475b-9f96-f8b0a645bef7,Common Verbs,We ___ food when we are hungry.,เรา ___ อาหารเมื่อเราหิว,,
quiz_questions,d43c7edb-927a-4a55-9d7a-a88c6567bbd7,Common Verbs,I ___ the ball to my friend.,ฉัน ___ ลูกบอลให้เพื่อน,,
quiz_questions,e234e5f9-2e2d-4dff-b99c-acd8e60c064d,Common Verbs,I ___ rice with a spoon.,ฉัน ___ ข้าวด้วยช้อน,,
quiz_questions,e3605c26-ce05-4eb8-ab20-0c7fb3fd999d,Common Verbs,Fish can ___ in the water.,ปลาสามารถ ___ ในน้ำ,,
quiz_questions,e6b97c0d-4987-4920-bfa7-49506d16d73b,Common Verbs,Fish ___ in the water.,ปลา ___ ในน้ำ,,
quiz_questions,eac57c3a-48ce-436e-a3f2-d32ee91aff51,Common Verbs,We ___ on the floor to play games.,เรา ___ บนพื้นเพื่อเล่นเกม,,
quiz_questions,eea48b10-491f-4ae2-a9e5-b9cb3a693c04,Common Verbs,We ___ in the pool on hot days.,เรา ___ ในสระในวันที่อากาศร้อน,,
quiz_questions,f3453f33-9ad6-4aaa-90db-6b35efdfbec8,Common Verbs,I ___ to school every day.,ฉัน ___ ไปโรงเรียนทุกวัน,,
quiz_questions,f3f486cf-ed7d-432f-9bf1-50a83e663042,Common Verbs,We ___ at night in our beds.,เรา ___ ตอนกลางคืนบนเตียง,,
quiz_questions,f54687d3-bec4-463f-8b8f-f0f22c3c0f7c,Common Verbs,Please ___ up when the teacher comes in.,กรุณา ___ ขึ้นเมื่อคุณครูเข้ามา,,
quiz_questions,073f0459-6ed4-4855-bf44-439e0b41e0a4,Question Words,"___ shirt do you want, the red one or the blue one?",คุณต้องการเสื้อ ___ สีแดงหรือสีน้ำเงิน?,,
quiz_questions,099b9fde-a491-4644-b740-2df5473692fc,Question Words,"""_____ do you get to school?"" — Pick the right question word.","""_____ คุณไปโรงเรียน?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,0bd3edd5-cb1a-4431-a95d-eb80d202eb28,Question Words,"""_____ is your favorite color?"" — Pick the right question word.","""_____ สีโปรดของคุณ?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,0e57694d-a4fb-402e-97ec-cb96baf200c3,Question Words,"""_____ book do you want — this one or that one?"" — Pick the right question word.","""_____ หนังสือที่คุณต้องการ — เล่มนี้หรือเล่มนั้น?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,1af424d7-527e-47f7-9422-09f830cbb106,Question Words,___ apples are in the basket?,มีแอปเปิ้ล ___ ลูกในตะกร้า?,,
quiz_questions,2995534e-6a69-4078-bb5c-2946f1783201,Question Words,"___ book is better, this one or that one?",หนังสือ ___ ดีกว่า เล่มนี้หรือเล่มนั้น?,,
quiz_questions,347900de-f436-4bd1-a1ca-8fb4d76da31c,Question Words,"""_____ is the library?"" — Pick the right question word.","""_____ ห้องสมุดอยู่ที่ไหน?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,3657b96e-af21-4ffe-bcd6-82da16b49b40,Question Words,___ is your birthday?,วันเกิดของคุณคือ ___?,,
quiz_questions,503c84b1-89aa-4abd-a5d6-ef3bc05df7ba,Question Words,___ do you go to school?,คุณไปโรงเรียน ___?,,
quiz_questions,50ba6c9e-695f-4ca7-bbed-77f583dba24b,Question Words,___ does the movie start?,หนังเริ่ม ___?,,
quiz_questions,5233d2cc-73ee-42a8-a184-9fa9f0f2a951,Question Words,"""_____ are you sad?"" — You are asking for a reason.","""_____ คุณเศร้า?"" — คุณถามเหตุผล",,
quiz_questions,52656c72-5e3e-420c-a277-08f399cfd1e8,Question Words,___ do you brush your teeth?,คุณแปรงฟัน ___?,,
quiz_questions,52958c96-d9fc-4e76-b90b-7a15535605da,Question Words,___ is the sky blue?,___ ท้องฟ้าถึงเป็นสีฟ้า?,,
quiz_questions,531a55b0-055e-4fa8-988b-473f90d0679e,Question Words,___ do you live?,คุณอาศัยอยู่ ___?,,
quiz_questions,55aed167-8230-4058-927b-ca6e1d8906f5,Question Words,"""_____ books are on the shelf?"" — You want to count them.","""_____ หนังสืออยู่บนชั้น?"" — คุณอยากนับจำนวน",,
quiz_questions,5c35ffbb-aa49-4c0a-b3f8-285b649b0720,Question Words,"""_____ flavor do you want — chocolate or vanilla?"" — You are choosing between options.","""_____ รสที่คุณต้องการ — ช็อกโกแลตหรือวานิลลา?"" — คุณกำลังเลือก",,
quiz_questions,5f9625c4-49e9-4eba-b1eb-5ac229a81f90,Question Words,___ is this toy?,ของเล่นนี้ราคา ___?,,
quiz_questions,5fecee71-48c2-48a4-abcf-ca46f1daf99e,Question Words,___ is your name?,___ คือชื่อของคุณ?,,
quiz_questions,65082ae6-7d7f-4831-b4d5-3b7480783698,Question Words,"""_____ jacket is on the chair?"" — You want to know who it belongs to.","""_____ แจ็คเก็ตวางอยู่บนเก้าอี้?"" — คุณอยากรู้ว่าเป็นของใคร",,
quiz_questions,6630fdcd-9988-40c3-bd55-9c5de0d68341,Question Words,___ are my shoes?,รองเท้าของฉันอยู่ ___?,,
quiz_questions,67e431ba-7c65-420b-8374-d0dbbdf5af89,Question Words,"""_____ does it take to walk to school?"" — Pick the right question word.","""_____ ใช้เวลาเดินไปโรงเรียนนานเท่าไหร่?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,70c61fdc-d4c9-4a67-9643-2d529456d4e5,Question Words,"""_____ is the sky blue?"" — You want a reason.","""_____ ท้องฟ้าเป็นสีฟ้า?"" — คุณอยากรู้เหตุผล",,
quiz_questions,7f14c97e-6c21-4c2d-b2c0-3b9a918e70a5,Question Words,___ time is it?,ตอนนี้เวลา ___?,,
quiz_questions,81101d0c-1cb0-4913-8c32-5b967146747c,Question Words,___ are you crying?,___ คุณถึงร้องไห้?,,
quiz_questions,85046430-4698-4ed9-91a9-0ce740783804,Question Words,___ pencils do you have?,คุณมีดินสอ ___ แท่ง?,,
quiz_questions,88bf472a-ad2b-498d-bde7-1c09e82fb1a3,Question Words,"""_____ does this toy cost?"" — Pick the right question word.","""_____ ของเล่นนี้ราคาเท่าไหร่?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,8cdb0d46-4a5e-464a-bb72-ff7c710a307d,Question Words,___ is knocking on the door?,___ กำลังเคาะประตู?,,
quiz_questions,8da1bdc6-c670-4abc-abef-42e73fb5b653,Question Words,___ backpack is this?,นี่คือกระเป๋าเป้ ___?,,
quiz_questions,9500bae8-0ff4-40c7-9b5d-91ba256499f0,Question Words,___ is that girl over there?,___ คือเด็กผู้หญิงคนนั้น?,,
quiz_questions,977a0788-eeb4-4585-848d-cc31b86d583f,Question Words,"""_____ is your teacher?"" — You are asking about a person.","""_____ คือครูของคุณ?"" — คุณถามเกี่ยวกับคน",,
quiz_questions,a438420f-1ee6-4aff-87bd-9e5e4a15c3bd,Question Words,"""_____ is hiding under the table?"" — It is a thing, not a person.","""_____ ซ่อนอยู่ใต้โต๊ะ?"" — เป็นสิ่งของ ไม่ใช่คน",,
quiz_questions,ade2bfc2-58ea-470e-8d62-3b3cca17a3f2,Question Words,___ water do you drink every day?,คุณดื่มน้ำ ___ ทุกวัน?,,
quiz_questions,ae089ad3-c014-4a49-a1d6-3537ac391e3d,Question Words,"""_____ pencil is this?"" — It belongs to someone.","""_____ ดินสอแท่งนี้เป็นของใคร?"" — เป็นของใครบางคน",,
quiz_questions,b236addd-2221-43a7-afc2-67eb4ffb3b66,Question Words,___ dog is barking outside?,สุนัข ___ กำลังเห่าอยู่ข้างนอก?,,
quiz_questions,b39e6947-abf6-47d1-91f0-733a166e59ca,Question Words,"""_____ is the giraffe?"" — Pick the right question word.","""_____ ยีราฟสูงเท่าไหร่?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,ba107f0f-ff2a-405c-b43b-f67cf51da02b,Question Words,"""_____ do you brush your teeth?"" — You want to know the frequency.","""_____ คุณแปรงฟัน?"" — คุณอยากรู้ความถี่",,
quiz_questions,bb2068d3-3149-462f-b82c-59c80de7dc93,Question Words,"""_____ is your birthday?"" — Pick the right question word.","""_____ วันเกิดของคุณ?"" — เลือกคำถามที่ถูกต้อง",,
quiz_questions,c16fec75-1bea-46f0-a0c3-5c0ee0d56b4d,Question Words,___ do you visit your grandmother?,คุณไปเยี่ยมคุณยาย ___?,,
quiz_questions,caf47a28-9fbc-441e-b163-e6afe27104b3,Question Words,"""_____ do you make a paper airplane?"" — You want to know the method.","""_____ คุณพับเครื่องบินกระดาษ?"" — คุณอยากรู้วิธี",,
quiz_questions,e636c352-eaa3-4e32-bbe0-7258abfbca19,Question Words,___ are you? I am one meter.,คุณ ___? ฉันสูงหนึ่งเมตร,,
quiz_questions,e867d59a-7d6c-4767-93f5-1fbb48e404b5,Question Words,___ did you sleep last night?,เมื่อคืนคุณนอน ___?,,
quiz_questions,ed109486-4609-48c3-9c4c-8ab5118c0f20,Question Words,___ old are you?,คุณอายุ ___?,,
quiz_questions,0602e1f0-9603-48a8-83b5-25bf58ed70cb,Numbers & Counting,"One, two, ___!",หนึ่ง สอง ___!,,
